time,open,high,low,close,Volume
1774223160,51100,51110,51070,51080,10
1774223220,51070,51070,51060,51060,4
1774223280,51010,51010,51010,51010,2
1774223340,50990,50990,50875,50900,14
1774223400,50860,50870,50850,50865,7
1774223460,50870,50950,50870,50950,3
1774223580,50910,50910,50905,50910,16
1774223640,50875,50875,50835,50835,4
1774223700,50850,50850,50800,50800,6
1774223760,50835,50890,50815,50890,7
1774223820,50890,50890,50890,50890,2
1774223880,50965,50995,50955,50985,10
1774223940,50985,51060,50965,50965,28
1774224000,50990,51135,50990,51070,26
1774224060,51080,51080,51080,51080,1
1774224120,51055,51055,50970,50970,4
1774224180,50940,50965,50920,50920,4
1774224240,50970,51000,50970,50975,16
1774224300,50900,50940,50815,50820,10
1774224360,50840,50905,50840,50885,11
1774224420,50975,51120,50965,51120,16
1774224480,51105,51180,51085,51165,12
1774224540,51195,51195,51120,51125,12
1774224600,51030,51030,51030,51030,1
1774224660,51080,51090,51075,51090,7
1774224720,51110,51285,51105,51250,24
1774224780,51235,51235,51205,51220,8
1774224840,51185,51185,51105,51105,10
1774224900,51090,51100,51000,51000,22
1774224960,50995,51120,50950,51105,22
1774225020,51080,51190,51080,51150,15
1774225080,51130,51130,51130,51130,1
1774225140,51140,51220,51120,51220,8
1774225200,51155,51235,51155,51235,4
1774225260,51255,51395,51255,51395,30
1774225320,51355,51360,51320,51355,16
1774225380,51355,51385,51355,51385,2
1774225440,51365,51365,51335,51350,5
1774225500,51380,51380,51315,51325,5
1774225560,51305,51410,51305,51390,4
1774225620,51270,51270,51270,51270,1
1774225680,51275,51275,51240,51240,4
1774225740,51245,51250,51220,51220,3
1774225860,51175,51175,51145,51145,2
1774225920,51085,51085,51085,51085,1
1774225980,51100,51110,51070,51070,8
1774226040,51035,51035,51000,51000,3
1774226100,50995,51010,50955,50955,12
1774226160,50940,50940,50860,50885,14
1774226220,50920,50945,50835,50835,14
1774226280,50825,50825,50760,50795,14
1774226340,50760,50820,50745,50790,17
1774226400,50760,50760,50685,50715,13
1774226460,50715,50715,50695,50705,7
1774226520,50720,50745,50675,50700,17
1774226580,50720,50725,50690,50690,9
1774226640,50730,50760,50705,50705,23
1774226700,50705,50730,50650,50695,14
1774226760,50695,50695,50665,50665,12
1774226820,50665,50760,50665,50760,27
1774226880,50755,50760,50690,50700,16
1774226940,50675,50720,50615,50720,14
1774227000,50740,50770,50680,50680,10
1774227060,50700,50700,50700,50700,1
1774227120,50600,50605,50500,50525,21
1774227180,50560,50610,50540,50610,9
1774227240,50565,50565,50505,50525,8
1774227300,50520,50565,50505,50565,23
1774227360,50535,50560,50535,50535,4
1774227420,50535,50555,50535,50545,3
1774227480,50575,50625,50575,50620,4
1774227540,50605,50605,50510,50510,12
1774227600,50550,50595,50480,50505,28
1774227660,50460,50625,50460,50625,6
1774227720,50560,50625,50545,50545,7
1774227780,50585,50585,50585,50585,2
1774227840,50585,50700,50585,50670,18
1774227900,50700,50730,50625,50715,24
1774227960,50735,50810,50735,50800,5
1774228020,50830,50875,50820,50875,11
1774228080,50890,50905,50890,50895,4
1774228140,50865,50865,50820,50850,5
1774228200,50860,50860,50840,50840,5
1774228260,50800,50815,50800,50815,5
1774228320,50795,50875,50790,50875,6
1774228380,50840,50865,50840,50865,2
1774228440,50930,50960,50930,50960,2
1774228500,50950,50965,50935,50960,7
1774228560,51005,51050,50975,51050,14
1774228680,51060,51065,51040,51065,7
1774228740,51075,51075,51075,51075,1
1774228800,51135,51145,51100,51100,8
1774228860,51135,51135,51080,51080,4
1774228920,51120,51145,51120,51145,10
1774228980,51115,51120,51110,51115,9
1774229040,51070,51070,51070,51070,1
1774229100,51055,51055,51030,51030,3
1774229160,51045,51045,51045,51045,3
1774229220,51015,51015,51015,51015,2
1774229280,51015,51015,50965,50985,14
1774229340,50990,51005,50960,50960,8
1774229400,50960,50975,50945,50945,3
1774229460,51045,51130,51045,51130,8
1774229520,51110,51110,51035,51040,22
1774229580,51020,51085,51020,51085,5
1774229640,51040,51040,51040,51040,1
1774229700,51055,51060,51055,51060,2
1774229760,51060,51155,51060,51150,18
1774229820,51165,51215,51165,51200,7
1774229880,51210,51270,51210,51210,8
1774229940,51210,51260,51185,51260,10
1774230000,51265,51265,51265,51265,2
1774230060,51255,51255,51220,51220,2
1774230180,51295,51295,51270,51270,3
1774230240,51265,51265,51240,51240,4
1774230300,51265,51270,51265,51270,2
1774230360,51255,51330,51255,51330,9
1774230420,51385,51385,51335,51345,7
1774230480,51340,51340,51315,51340,6
1774230540,51330,51330,51330,51330,1
1774230660,51320,51325,51320,51325,2
1774230720,51340,51340,51295,51295,6
1774230780,51305,51305,51305,51305,1
1774230840,51315,51315,51285,51285,3
1774230900,51270,51305,51270,51305,7
1774230960,51295,51295,51295,51295,1
1774231080,51255,51255,51255,51255,2
1774231200,51285,51295,51285,51290,4
1774231260,51260,51350,51260,51330,21
1774231320,51325,51355,51325,51355,2
1774231380,51305,51305,51270,51270,3
1774231440,51295,51295,51295,51295,1
1774231560,51340,51340,51340,51340,2
1774231680,51350,51400,51350,51400,12
1774231740,51400,51400,51395,51395,2
1774231800,51415,51450,51415,51420,22
1774231860,51370,51370,51365,51365,3
1774231920,51385,51385,51275,51275,7
1774231980,51245,51245,51210,51210,7
1774232040,51215,51230,51215,51225,10
1774232100,51230,51270,51230,51255,9
1774232160,51220,51360,51220,51360,7
1774232220,51330,51330,51330,51330,1
1774232280,51310,51335,51310,51335,6
1774232400,51350,51350,51350,51350,1
1774232460,51340,51395,51340,51395,4
1774232760,51480,51480,51480,51480,1
1774232880,51345,51345,51335,51335,3
1774232940,51335,51335,51335,51335,1
1774233000,51305,51305,51305,51305,1
1774233060,51275,51275,51265,51265,2
1774233180,51275,51275,51270,51270,3
1774233300,51255,51255,51255,51255,2
1774233420,51240,51240,51210,51210,2
1774233480,51185,51185,51185,51185,3
1774233600,51170,51195,51155,51195,13
1774233660,51185,51200,51180,51200,3
1774233840,51205,51205,51175,51175,6
1774233900,51175,51175,51175,51175,2
1774234020,51175,51175,51175,51175,4
1774234080,51145,51145,51125,51135,6
1774234140,51160,51160,51155,51155,4
1774234200,51180,51200,51180,51200,2
1774234260,51175,51175,51175,51175,1
1774234320,51170,51170,51170,51170,1
1774234500,51185,51185,51185,51185,1
1774234560,51190,51210,51190,51200,3
1774234620,51180,51180,51180,51180,1
1774234800,51220,51240,51220,51240,2
1774234860,51210,51210,51210,51210,2
1774234920,51270,51300,51255,51300,6
1774235040,51230,51230,51230,51230,1
1774235100,51215,51215,51215,51215,1
1774235280,51220,51220,51220,51220,1
1774235340,51215,51215,51215,51215,1
1774235400,51215,51215,51215,51215,2
1774235520,51170,51170,51115,51115,4
1774235580,51110,51110,51110,51110,1
1774235640,51105,51105,51105,51105,1
1774235700,51130,51130,51100,51100,3
1774235760,51150,51150,51150,51150,1
1774235820,51110,51110,51110,51110,2
1774236000,51135,51135,51130,51130,2
1774236060,51175,51175,51175,51175,2
1774236120,51185,51185,51175,51175,3
1774236180,51150,51150,51150,51150,1
1774236300,51120,51145,51120,51145,3
1774236540,51145,51145,51145,51145,1
1774236600,51135,51135,51115,51115,6
1774236660,51125,51160,51125,51160,7
1774236720,51165,51185,51165,51185,2
1774236780,51150,51150,51150,51150,1
1774236840,51240,51240,51240,51240,1
1774236900,51240,51255,51240,51255,3
1774236960,51215,51215,51215,51215,1
1774237020,51245,51290,51240,51240,10
1774237080,51240,51255,51240,51255,2
1774237140,51265,51265,51215,51215,2
1774237200,51210,51210,51165,51165,3
1774237260,51175,51175,51175,51175,1
1774237320,51155,51155,51095,51095,5
1774237380,51095,51100,51075,51075,4
1774237440,51115,51115,51115,51115,2
1774237500,51125,51130,51080,51080,9
1774237560,51125,51135,51125,51135,2
1774237620,51150,51155,51150,51155,3
1774237680,51025,51025,51025,51025,1
1774237740,51015,51015,51015,51015,1
1774237800,51050,51050,51050,51050,1
1774237860,51060,51060,51060,51060,1
1774237920,51065,51065,51045,51045,7
1774238040,51000,51000,51000,51000,1
1774238100,51000,51000,51000,51000,3
1774238160,51000,51000,50975,50975,4
1774238220,50975,50990,50975,50990,2
1774238340,51015,51025,51005,51005,4
1774238400,51030,51080,51030,51060,4
1774238460,51035,51035,51015,51015,3
1774238520,51000,51000,50945,50945,2
1774238580,50935,50935,50935,50935,1
1774238640,50935,50935,50935,50935,1
1774238760,51005,51045,51005,51045,4
1774238820,51050,51050,51005,51005,6
1774238880,50995,51000,50990,51000,4
1774238940,51045,51045,51045,51045,1
1774239180,51095,51095,51095,51095,2
1774239420,51095,51105,51095,51105,2
1774239600,51065,51065,51065,51065,1
1774239780,51155,51155,51120,51120,7
1774239900,51165,51165,51145,51145,2
1774240020,51130,51130,51130,51130,1
1774240080,51205,51205,51200,51200,2
1774240200,51190,51215,51190,51215,2
1774240260,51245,51245,51245,51245,2
1774240320,51250,51250,51250,51250,1
1774240380,51230,51240,51230,51240,2
1774240440,51225,51245,51225,51245,2
1774240680,51295,51295,51295,51295,2
1774240740,51295,51295,51275,51275,2
1774240800,51250,51250,51250,51250,1
1774240860,51260,51260,51260,51260,1
1774240980,51225,51225,51225,51225,1
1774241040,51190,51190,51190,51190,1
1774241160,51175,51185,51175,51185,5
1774241220,51245,51245,51240,51240,5
1774241400,51225,51225,51225,51225,1
1774241520,51215,51215,51215,51215,1
1774241580,51215,51215,51215,51215,1
1774241640,51190,51190,51190,51190,1
1774242000,51320,51320,51310,51310,2
1774242060,51315,51315,51315,51315,1
1774242120,51340,51340,51340,51340,1
1774242240,51370,51370,51370,51370,1
1774242360,51415,51415,51415,51415,2
1774242540,51395,51395,51395,51395,1
1774242720,51370,51380,51370,51375,5
1774242780,51355,51370,51355,51370,3
1774242840,51385,51385,51375,51375,7
1774242900,51375,51375,51375,51375,1
1774243020,51375,51375,51375,51375,1
1774243080,51375,51375,51345,51345,4
1774243140,51340,51340,51340,51340,2
1774243260,51315,51315,51315,51315,1
1774243380,51285,51285,51285,51285,1
1774243440,51265,51265,51250,51250,5
1774243500,51240,51240,51235,51235,2
1774243620,51280,51280,51280,51280,1
1774243800,51235,51235,51235,51235,2
1774243860,51215,51215,51215,51215,2
1774243920,51205,51205,51160,51160,6
1774243980,51150,51165,51150,51165,2
1774244040,51235,51235,51235,51235,1
1774244160,51295,51295,51295,51295,1
1774244220,51380,51380,51380,51380,1
1774244280,51425,51425,51425,51425,1
1774244400,51335,51345,51335,51345,10
1774244460,51290,51290,51290,51290,1
1774244520,51325,51325,51325,51325,1
1774244580,51335,51340,51315,51315,5
1774244640,51330,51330,51290,51290,2
1774244760,51240,51240,51230,51230,2
1774244880,51230,51230,51200,51200,2
1774244940,51190,51190,51170,51170,2
1774245000,51220,51225,51220,51225,2
1774245120,51235,51240,51220,51220,3
1774245180,51200,51220,51195,51220,3
1774245240,51245,51245,51235,51235,4
1774245360,51315,51315,51315,51315,1
1774245420,51315,51315,51315,51315,1
1774245480,51310,51310,51300,51300,4
1774245540,51325,51325,51325,51325,1
1774245660,51310,51310,51310,51310,1
1774245720,51345,51355,51330,51330,5
1774245780,51355,51355,51340,51345,10
1774245840,51360,51360,51350,51360,20
1774245900,51320,51335,51300,51300,7
1774245960,51330,51340,51315,51330,9
1774246020,51340,51340,51340,51340,2
1774246080,51340,51340,51340,51340,3
1774246140,51335,51335,51335,51335,1
1774246260,51335,51365,51335,51365,3
1774246320,51345,51355,51310,51310,13
1774246380,51310,51315,51270,51270,23
1774246440,51315,51315,51305,51305,7
1774246500,51330,51365,51325,51330,16
1774246560,51335,51345,51285,51290,49
1774246620,51285,51290,51275,51275,6
1774246680,51275,51305,51260,51280,34
1774246740,51280,51320,51280,51320,6
1774246800,51300,51300,51275,51275,7
1774246860,51280,51320,51280,51315,8
1774246980,51290,51290,51285,51285,3
1774247040,51285,51300,51285,51300,3
1774247100,51315,51315,51290,51290,2
1774247160,51260,51260,51260,51260,1
1774247280,51240,51255,51230,51255,7
1774247340,51220,51260,51220,51260,4
1774247400,51230,51230,51165,51165,24
1774247460,51150,51170,51140,51170,11
1774247520,51170,51170,51120,51130,11
1774247580,51130,51175,51125,51125,7
1774247640,51115,51130,51100,51130,3
1774247700,51110,51120,51110,51120,5
1774247760,51120,51120,51105,51105,3
1774247820,51115,51120,51085,51085,6
1774247880,51130,51130,51115,51120,5
1774247940,51125,51135,51125,51135,2
1774248000,51170,51170,51150,51150,5
1774248060,51125,51125,51125,51125,2
1774248120,51095,51095,51000,51000,16
1774248180,51005,51005,50960,50960,7
1774248240,51005,51050,51005,51050,6
1774248300,51030,51040,51030,51040,4
1774248360,51040,51040,51020,51020,3
1774248420,51010,51020,50970,50970,10
1774248480,50950,50980,50950,50980,2
1774248600,50980,50980,50980,50980,1
1774248720,50990,50990,50965,50980,21
1774248780,50935,50940,50910,50920,28
1774248840,50920,50940,50920,50940,2
1774248900,50910,50915,50845,50870,16
1774248960,50840,50850,50775,50800,22
1774249020,50785,50785,50675,50725,32
1774249080,50765,50840,50765,50840,9
1774249140,50830,50865,50825,50865,6
1774249200,50860,50890,50850,50850,16
1774249260,50865,50865,50830,50830,4
1774249320,50825,50825,50805,50805,2
1774249440,50870,50870,50850,50850,3
1774249500,50875,50890,50875,50890,5
1774249560,50875,50875,50875,50875,1
1774249740,50890,50895,50890,50895,5
1774249800,50895,50960,50895,50955,4
1774249860,50940,50975,50940,50975,8
1774249920,50960,50985,50960,50965,8
1774249980,50955,50955,50940,50940,2
1774250100,50955,50965,50955,50965,3
1774250160,50940,50940,50940,50940,1
1774250280,50940,50940,50935,50935,2
1774250340,50940,50950,50940,50950,3
1774250400,50920,50920,50905,50915,3
1774250460,50885,50885,50885,50885,2
1774250520,50850,50850,50790,50790,10
1774250580,50760,50760,50700,50710,16
1774250640,50715,50720,50665,50670,8
1774250700,50655,50655,50585,50620,20
1774250760,50645,50675,50620,50675,12
1774250820,50705,50705,50685,50685,2
1774250880,50660,50705,50655,50690,21
1774250940,50715,50720,50660,50680,11
1774251000,50680,50690,50680,50690,2
1774251060,50725,50725,50725,50725,1
1774251120,50740,50740,50730,50730,2
1774251180,50720,50725,50720,50725,4
1774251240,50750,50755,50735,50740,6
1774251360,50690,50725,50690,50725,2
1774251420,50725,50725,50720,50720,2
1774251480,50725,50745,50715,50725,9
1774251540,50745,50765,50745,50765,5
1774251600,50705,50705,50705,50705,2
1774251660,50700,50700,50655,50655,7
1774251780,50665,50695,50665,50690,3
1774251840,50715,50755,50715,50755,2
1774251900,50800,50815,50780,50800,8
1774251960,50810,50835,50810,50835,2
1774252020,50810,50825,50810,50825,2
1774252080,50845,50855,50835,50840,9
1774252140,50815,50815,50815,50815,1
1774252200,50795,50795,50785,50785,2
1774252260,50780,50780,50780,50780,2
1774252320,50780,50780,50770,50770,2
1774252380,50735,50735,50700,50700,4
1774252440,50720,50720,50720,50720,1
1774252500,50680,50705,50680,50705,9
1774252560,50720,50765,50720,50765,8
1774252620,50785,50795,50720,50720,12
1774252740,50740,50740,50710,50720,9
1774252800,50725,50945,50705,50935,50
1774252860,50925,50970,50925,50970,11
1774252920,50955,51065,50935,51060,18
1774252980,51070,51095,51015,51095,30
1774253040,51085,51125,51065,51125,17
1774253100,51075,51195,51075,51180,9
1774253160,51160,51245,51145,51245,9
1774253220,51220,51250,51215,51235,10
1774253280,51205,51220,51185,51185,21
1774253340,51190,51195,51170,51195,14
1774253400,51200,51215,51180,51210,11
1774253460,51180,51205,51150,51195,12
1774253520,51220,51255,51220,51255,27
1774253580,51195,51195,51195,51195,1
1774253640,51345,51350,51295,51295,17
1774253700,51250,51285,51250,51285,5
1774253760,51235,51250,51195,51195,24
1774253820,51185,51190,51165,51170,18
1774253880,51165,51210,51150,51170,18
1774254000,51265,51270,51230,51230,6
1774254060,51235,51260,51235,51255,5
1774254120,51240,51300,51230,51300,4
1774254180,51285,51315,51265,51290,9
1774254240,51290,51295,51280,51295,4
1774254300,51210,51215,51200,51215,4
1774254360,51235,51235,51225,51225,3
1774254420,51245,51245,51230,51230,2
1774254480,51210,51215,51210,51215,4
1774254540,51225,51225,51185,51185,10
1774254600,51185,51250,51185,51250,11
1774254660,51265,51330,51265,51315,9
1774254720,51305,51335,51295,51335,17
1774254780,51295,51310,51295,51300,4
1774254840,51295,51320,51280,51285,23
1774254900,51260,51265,51245,51245,4
1774255020,51215,51225,51215,51225,2
1774255080,51260,51260,51215,51230,6
1774255140,51255,51290,51255,51290,2
1774255200,51300,51310,51300,51310,2
1774255260,51355,51385,51330,51330,16
1774255320,51355,51355,51300,51300,7
1774255380,51310,51325,51275,51280,11
1774255440,51275,51310,51275,51300,11
1774255500,51300,51310,51300,51310,10
1774255560,51315,51375,51300,51370,9
1774255620,51360,51455,51360,51425,15
1774255680,51395,51415,51395,51410,8
1774255740,51425,51430,51365,51380,27
1774255800,51315,51315,51295,51295,15
1774255860,51310,51355,51305,51355,10
1774255920,51325,51330,51325,51330,2
1774255980,51320,51320,51320,51320,1
1774256040,51395,51405,51355,51355,6
1774256100,51335,51335,51280,51290,8
1774256160,51285,51315,51285,51315,2
1774256220,51305,51410,51305,51395,24
1774256280,51400,51400,51370,51370,7
1774256340,51390,51425,51365,51390,9
1774256400,51395,51395,51395,51395,2
1774256460,51340,51355,51320,51350,7
1774256520,51320,51320,51285,51290,18
1774256580,51305,51310,51270,51290,20
1774256640,51310,51335,51310,51335,3
1774256700,51350,51365,51345,51365,8
1774256760,51355,51430,51355,51430,15
1774256820,51430,51445,51430,51445,8
1774256880,51490,51490,51465,51465,3
1774256940,51420,51420,51420,51420,3
1774257000,51460,51510,51460,51475,4
1774257060,51480,51505,51480,51485,21
1774257120,51500,51505,51480,51480,4
1774257180,51485,51485,51485,51485,1
1774257240,51500,51500,51460,51470,8
1774257360,51500,51540,51495,51540,9
1774257420,51545,51595,51545,51555,28
1774257480,51555,51560,51535,51540,21
1774257540,51550,51550,51510,51525,16
1774257600,51520,51575,51520,51560,9
1774257660,51540,51630,51530,51630,16
1774257720,51625,51635,51615,51615,5
1774257780,51630,51630,51630,51630,1
1774257840,51580,51580,51490,51490,10
1774257900,51445,51445,51420,51435,10
1774257960,51455,51455,51425,51455,14
1774258020,51440,51485,51435,51485,5
1774258080,51485,51520,51485,51520,2
1774258140,51475,51475,51475,51475,1
1774258200,51525,51530,51475,51475,11
1774258260,51410,51420,51395,51410,9
1774258320,51415,51415,51415,51415,1
1774258380,51365,51365,51355,51360,9
1774258440,51305,51305,51260,51265,13
1774258500,51265,51275,51205,51210,13
1774258560,51200,51200,51180,51185,4
1774258620,51180,51210,51180,51200,10
1774258680,51210,51215,51190,51190,8
1774258740,51210,51250,51210,51245,4
1774258800,51240,51245,51235,51240,10
1774258860,51245,51265,51245,51255,6
1774258920,51260,51270,51210,51210,5
1774258980,51215,51215,51180,51180,8
1774259040,51190,51190,51190,51190,3
1774259100,51220,51230,51210,51225,6
1774259160,51225,51240,51210,51240,12
1774259220,51250,51250,51215,51235,14
1774259280,51260,51270,51240,51240,6
1774259340,51200,51220,51195,51195,6
1774259400,51220,51260,51220,51225,7
1774259460,51215,51230,51215,51230,6
1774259520,51200,51205,51185,51190,10
1774259580,51200,51220,51200,51220,2
1774259640,51170,51170,51170,51170,2
1774259700,51165,51165,51145,51145,5
1774259760,51150,51150,51150,51150,10
1774259820,51155,51155,51120,51125,6
1774259880,51165,51165,51165,51165,1
1774259940,51170,51200,51170,51185,6
1774260000,51170,51200,51170,51200,19
1774260060,51150,51165,51150,51165,3
1774260120,51180,51180,51180,51180,2
1774260180,51200,51200,51200,51200,1
1774260240,51205,51225,51205,51225,5
1774260300,51230,51240,51195,51215,16
1774260360,51210,51220,51200,51210,5
1774260420,51215,51230,51170,51230,8
1774260480,51235,51255,51235,51240,7
1774260540,51270,51330,51270,51300,6
1774260600,51290,51305,51290,51300,5
1774260660,51285,51325,51275,51325,9
1774260720,51335,51340,51305,51305,7
1774260780,51260,51275,51260,51275,5
1774260840,51250,51250,51225,51230,12
1774260900,51205,51205,51190,51200,16
1774260960,51130,51170,51130,51170,6
1774261020,51190,51215,51190,51215,2
1774261080,51230,51250,51230,51245,8
1774261140,51245,51250,51245,51250,2
1774261200,51215,51215,51180,51180,6
1774261260,51175,51175,51170,51170,2
1774261320,51155,51160,51130,51145,5
1774261380,51140,51140,51080,51085,6
1774261440,51090,51115,51090,51105,7
1774261500,51090,51100,51090,51100,3
1774261560,51095,51095,51095,51095,1
1774261620,51140,51140,51140,51140,1
1774261680,51075,51080,51075,51080,2
1774261740,51080,51080,51080,51080,1
1774261860,51095,51100,51095,51095,5
1774261920,51085,51140,51085,51140,6
1774261980,51145,51150,51135,51135,8
1774262040,51135,51150,51135,51150,4
1774262100,51165,51165,51165,51165,1
1774262160,51195,51220,51195,51220,4
1774262220,51225,51225,51175,51175,3
1774262280,51200,51200,51200,51200,2
1774262340,51130,51130,51075,51075,6
1774262400,51075,51075,51075,51075,1
1774262520,51070,51070,51060,51070,5
1774262580,51105,51105,51105,51105,2
1774262640,51060,51070,51060,51070,4
1774262700,51105,51105,51105,51105,1
1774262760,51070,51105,51070,51105,3
1774262820,51085,51085,51085,51085,1
1774262880,51060,51060,51040,51040,3
1774262940,51015,51030,50990,51030,22
1774263000,51025,51265,51025,51260,59
1774263060,51200,51215,51150,51195,75
1774263120,51185,51190,51185,51185,3
1774263180,51145,51175,51130,51175,13
1774263300,51150,51150,51120,51120,7
1774263360,51110,51115,51110,51115,2
1774263420,51145,51155,51145,51155,2
1774263480,51170,51170,51170,51170,2
1774263540,51180,51190,51175,51190,7
1774263600,51235,51300,51230,51300,4
1774263660,51275,51275,51255,51260,15
1774263720,51265,51265,51260,51260,3
1774263780,51260,51265,51235,51260,6
1774263840,51300,51305,51290,51290,7
1774263900,51285,52425,51285,52240,292
1774263960,52240,53225,52240,53130,199
1774264020,53035,53750,53020,53560,100
1774264080,53590,53590,53045,53280,156
1774264140,53280,53545,53280,53545,17
1774264200,53495,53500,53255,53400,49
1774264260,53555,53640,53415,53445,48
1774264320,53370,53550,53125,53550,35
1774264380,53595,53855,53595,53790,58
1774264440,53790,53900,53685,53900,29
1774264500,53860,54020,53805,53810,39
1774264560,53740,53780,53585,53620,24
1774264620,53755,53845,53665,53700,20
1774264680,53695,53790,53670,53765,21
1774264740,53710,53715,53505,53530,23
1774264800,53520,53545,53245,53255,38
1774264860,53240,53350,53195,53345,185
1774264920,53315,53320,53145,53280,48
1774264980,53190,53190,52995,53065,33
1774265040,53085,53090,53020,53075,13
1774265100,53200,53270,53190,53220,62
1774265160,53240,53300,53240,53300,2
1774265220,53330,53380,53200,53200,19
1774265280,53245,53245,53045,53095,36
1774265340,53100,53265,53100,53245,28
1774265400,53300,53360,53275,53360,6
1774265460,53395,53460,53395,53460,25
1774265520,53460,53530,53460,53500,8
1774265580,53520,53560,53515,53525,18
1774265640,53535,53650,53535,53640,17
1774265700,53620,53725,53610,53630,75
1774265760,53640,53640,53475,53495,48
1774265820,53465,53465,53370,53370,22
1774265880,53385,53385,53310,53320,96
1774265940,53305,53365,53305,53330,15
1774266000,53320,53320,53270,53270,5
1774266060,53215,53215,53195,53215,8
1774266120,53200,53200,53115,53125,10
1774266180,53125,53245,53125,53210,13
1774266240,53160,53185,53025,53025,21
1774266300,53050,53060,52950,52950,12
1774266360,52975,52980,52710,52710,24
1774266420,52695,52815,52620,52815,88
1774266480,52825,52860,52825,52855,6
1774266540,52835,53000,52805,53000,11
1774266600,52975,52975,52750,52755,38
1774266660,52760,52760,52615,52695,41
1774266720,52670,52750,52655,52740,6
1774266780,52710,52820,52710,52820,25
1774266840,52830,52895,52830,52895,27
1774266900,52795,52805,52625,52625,11
1774266960,52625,52625,52555,52580,28
1774267020,52630,52670,52505,52505,35
1774267080,52535,52555,52500,52505,12
1774267140,52545,52565,52460,52515,51
1774267200,52495,52535,52405,52405,18
1774267260,52340,52490,52270,52450,86
1774267320,52545,52570,52495,52520,7
1774267380,52570,52680,52570,52645,10
1774267440,52625,52680,52625,52680,4
1774267500,52660,52705,52530,52530,12
1774267560,52610,52610,52610,52610,1
1774267620,52605,52605,52545,52545,2
1774267680,52640,52690,52640,52690,7
1774267740,52725,52825,52715,52810,12
1774267800,52805,52830,52795,52830,43
1774267860,52790,52790,52675,52700,5
1774267920,52705,52725,52695,52725,8
1774267980,52705,52725,52685,52685,5
1774268040,52700,52700,52650,52665,4
1774268100,52650,52675,52630,52665,12
1774268160,52660,52765,52660,52765,3
1774268220,52825,52890,52825,52890,3
1774268280,52905,52905,52865,52890,13
1774268340,52950,52950,52930,52930,3
1774268400,52900,52985,52900,52985,12
1774268460,52970,52985,52945,52965,9
1774268520,52950,52960,52945,52950,8
1774268580,52965,53015,52950,52950,13
1774268640,52980,52980,52925,52935,31
1774268700,52950,52975,52950,52955,5
1774268760,52955,52970,52950,52965,10
1774268820,52980,53000,52975,53000,4
1774268880,52995,53010,52995,53010,4
1774268940,53000,53000,52990,52990,4
1774269000,52925,52925,52815,52895,12
1774269060,52895,52895,52780,52790,8
1774269120,52760,52770,52705,52750,17
1774269180,52790,52840,52740,52745,60
1774269240,52770,52805,52770,52790,9
1774269300,52805,52805,52715,52720,17
1774269360,52745,52775,52740,52775,7
1774269420,52835,52920,52800,52800,50
1774269480,52730,52735,52705,52735,13
1774269540,52725,52740,52690,52690,6
1774269600,52730,52730,52690,52690,2
1774269660,52805,53070,52800,52940,74
1774269720,52940,53125,52940,53105,18
1774269780,53110,53135,53055,53130,50
1774269840,53135,53205,53090,53200,28
1774269900,53210,53240,53100,53135,17
1774269960,53130,53205,53085,53205,8
1774270020,53200,53200,53155,53185,14
1774270080,53185,53195,53155,53180,12
1774270140,53165,53220,53160,53220,12
1774270200,53230,53280,53180,53190,20
1774270260,53190,53245,53190,53245,5
1774270320,53235,53235,53200,53230,10
1774270380,53255,53260,53195,53205,57
1774270440,53185,53190,53115,53135,84
1774270500,53125,53155,53115,53145,24
1774270560,53140,53205,53140,53180,53
1774270620,53155,53160,53145,53155,5
1774270680,53145,53195,53145,53180,17
1774270740,53210,53210,53200,53200,2
1774270800,53225,53315,53205,53315,105
1774270860,53325,53340,53170,53200,25
1774270920,53175,53175,53125,53125,13
1774270980,53100,53185,53090,53185,11
1774271040,53180,53195,53160,53160,8
1774271100,53095,53095,53005,53035,69
1774271160,53055,53055,53000,53010,37
1774271220,53015,53045,53015,53045,4
1774271280,53040,53095,53040,53080,5
1774271340,53090,53115,53080,53100,7
1774271400,53065,53105,53065,53075,3
1774271460,53085,53085,53045,53055,21
1774271520,53080,53080,53005,53005,24
1774271580,53020,53050,53005,53040,13
1774271640,53030,53040,52980,52985,12
1774271700,52970,53000,52960,52960,7
1774271760,52995,52995,52995,52995,1
1774271880,52930,52930,52915,52925,4
1774271940,52975,52975,52895,52895,4
1774272000,52915,52915,52900,52900,2
1774272060,52900,52900,52880,52880,2
1774272120,52860,52875,52860,52875,3
1774272180,52865,52865,52865,52865,1
1774272240,52830,52875,52825,52875,4
1774272300,52865,52875,52830,52830,6
1774272360,52810,52835,52810,52825,7
1774272420,52845,52845,52830,52830,3
1774272480,52875,52875,52825,52825,3
1774272540,52795,52795,52765,52765,3
1774272600,52760,52805,52690,52755,16
1774272660,52730,52770,52720,52740,17
1774272720,52740,52760,52695,52735,16
1774272780,52715,52750,52695,52735,14
1774272840,52710,52710,52685,52685,7
1774272900,52705,52705,52705,52705,1
1774272960,52730,52770,52725,52770,11
1774273020,52755,52895,52755,52805,17
1774273080,52810,52880,52810,52870,6
1774273140,52875,52905,52865,52865,31
1774273200,52875,52890,52825,52825,13
1774273260,52815,52995,52785,52980,48
1774273320,52965,53115,52960,53115,53
1774273380,53120,53125,53070,53095,15
1774273440,53025,53080,52910,52910,13
1774273500,52920,52945,52920,52945,2
